Date,Product_ID,Product_Name,Category,Warehouse_ID,Warehouse_Location,Units_Sold,Stock_Available,Price,Promotion,Lead_Time_Days
2024-03-11,P008,Backpack,Accessories,WH01,Delhi,47,75,1800,0,7
2024-03-11,P008,Backpack,Accessories,WH02,Mumbai,43,74,1800,0,4
2024-03-11,P008,Backpack,Accessories,WH03,Bangalore,46,101,1800,0,6
2024-03-12,P001,Laptop,Electronics,WH01,Delhi,25,37,55000,0,7
2024-03-12,P001,Laptop,Electronics,WH02,Mumbai,19,39,55000,0,5
2024-03-12,P001,Laptop,Electronics,WH03,Bangalore,21,34,55000,0,3
2024-03-12,P002,Smartphone,Electronics,WH01,Delhi,38,61,30000,0,2
2024-03-12,P002,Smartphone,Electronics,WH02,Mumbai,31,66,30000,0,3
2024-03-12,P002,Smartphone,Electronics,WH03,Bangalore,34,56,30000,0,6
2024-03-12,P003,Headphones,Electronics,WH01,Delhi,59,134,2500,0,3
2024-03-12,P003,Headphones,Electronics,WH02,Mumbai,45,94,2500,0,6
2024-03-12,P003,Headphones,Electronics,WH03,Bangalore,53,116,2500,0,5
2024-03-12,P004,Office Chair,Furniture,WH01,Delhi,13,23,8500,0,7
2024-03-12,P004,Office Chair,Furniture,WH02,Mumbai,16,34,8500,0,6
2024-03-12,P004,Office Chair,Furniture,WH03,Bangalore,17,27,8500,0,7
2024-03-12,P005,Desk,Furniture,WH01,Delhi,15,24,12000,0,6
2024-03-12,P005,Desk,Furniture,WH02,Mumbai,13,31,12000,0,4
2024-03-12,P005,Desk,Furniture,WH03,Bangalore,13,29,12000,0,6
2024-03-12,P006,Printer,Office Supplies,WH01,Delhi,18,42,15000,0,5
2024-03-12,P006,Printer,Office Supplies,WH02,Mumbai,18,27,15000,0,6
2024-03-12,P006,Printer,Office Supplies,WH03,Bangalore,17,41,15000,0,3
2024-03-12,P007,Notebook,Office Supplies,WH01,Delhi,98,217,120,1,2
2024-03-12,P007,Notebook,Office Supplies,WH02,Mumbai,85,198,120,0,6
2024-03-12,P007,Notebook,Office Supplies,WH03,Bangalore,81,178,120,0,4
2024-03-12,P008,Backpack,Accessories,WH01,Delhi,48,79,1800,0,7
2024-03-12,P008,Backpack,Accessories,WH02,Mumbai,35,86,1800,0,4
2024-03-12,P008,Backpack,Accessories,WH03,Bangalore,50,99,1800,1,2
2024-03-13,P001,Laptop,Electronics,WH01,Delhi,20,30,55000,0,3
2024-03-13,P001,Laptop,Electronics,WH02,Mumbai,20,48,55000,0,7
2024-03-13,P001,Laptop,Electronics,WH03,Bangalore,16,26,55000,0,6
2024-03-13,P002,Smartphone,Electronics,WH01,Delhi,46,95,30000,1,7
2024-03-13,P002,Smartphone,Electronics,WH02,Mumbai,31,41,30000,0,3
2024-03-13,P002,Smartphone,Electronics,WH03,Bangalore,32,47,30000,0,2
2024-03-13,P003,Headphones,Electronics,WH01,Delhi,42,91,2500,0,3
2024-03-13,P003,Headphones,Electronics,WH02,Mumbai,52,126,2500,0,7
2024-03-13,P003,Headphones,Electronics,WH03,Bangalore,71,118,2500,1,2
2024-03-13,P004,Office Chair,Furniture,WH01,Delhi,17,36,8500,0,2
2024-03-13,P004,Office Chair,Furniture,WH02,Mumbai,20,35,8500,0,6
2024-03-13,P004,Office Chair,Furniture,WH03,Bangalore,18,41,8500,0,2
2024-03-13,P005,Desk,Furniture,WH01,Delhi,12,27,12000,0,7
2024-03-13,P005,Desk,Furniture,WH02,Mumbai,12,25,12000,0,2
2024-03-13,P005,Desk,Furniture,WH03,Bangalore,13,31,12000,0,4
2024-03-13,P006,Printer,Office Supplies,WH01,Delhi,18,34,15000,0,3
2024-03-13,P006,Printer,Office Supplies,WH02,Mumbai,25,40,15000,1,7
2024-03-13,P006,Printer,Office Supplies,WH03,Bangalore,19,30,15000,0,5
2024-03-13,P007,Notebook,Office Supplies,WH01,Delhi,124,219,120,1,5
2024-03-13,P007,Notebook,Office Supplies,WH02,Mumbai,102,243,120,1,3
2024-03-13,P007,Notebook,Office Supplies,WH03,Bangalore,85,140,120,0,5
2024-03-13,P008,Backpack,Accessories,WH01,Delhi,49,74,1800,1,3
2024-03-13,P008,Backpack,Accessories,WH02,Mumbai,30,69,1800,0,5
2024-03-13,P008,Backpack,Accessories,WH03,Bangalore,39,69,1800,0,5
2024-03-14,P001,Laptop,Electronics,WH01,Delhi,25,41,55000,0,4
2024-03-14,P001,Laptop,Electronics,WH02,Mumbai,17,24,55000,0,7
2024-03-14,P001,Laptop,Electronics,WH03,Bangalore,23,35,55000,1,6
2024-03-14,P002,Smartphone,Electronics,WH01,Delhi,37,62,30000,0,2
2024-03-14,P002,Smartphone,Electronics,WH02,Mumbai,36,74,30000,1,7
2024-03-14,P002,Smartphone,Electronics,WH03,Bangalore,31,51,30000,0,3
2024-03-14,P003,Headphones,Electronics,WH01,Delhi,67,89,2500,0,2
2024-03-14,P003,Headphones,Electronics,WH02,Mumbai,51,86,2500,0,4
2024-03-14,P003,Headphones,Electronics,WH03,Bangalore,77,147,2500,1,6
2024-03-14,P004,Office Chair,Furniture,WH01,Delhi,21,37,8500,1,3
2024-03-14,P004,Office Chair,Furniture,WH02,Mumbai,16,30,8500,0,6
2024-03-14,P004,Office Chair,Furniture,WH03,Bangalore,18,24,8500,0,4
2024-03-14,P005,Desk,Furniture,WH01,Delhi,15,28,12000,0,6
2024-03-14,P005,Desk,Furniture,WH02,Mumbai,14,19,12000,0,5
2024-03-14,P005,Desk,Furniture,WH03,Bangalore,12,21,12000,0,4
2024-03-14,P006,Printer,Office Supplies,WH01,Delhi,18,26,15000,0,7
2024-03-14,P006,Printer,Office Supplies,WH02,Mumbai,29,39,15000,1,2
2024-03-14,P006,Printer,Office Supplies,WH03,Bangalore,20,33,15000,0,3
2024-03-14,P007,Notebook,Office Supplies,WH01,Delhi,89,129,120,0,4
2024-03-14,P007,Notebook,Office Supplies,WH02,Mumbai,78,106,120,0,5
2024-03-14,P007,Notebook,Office Supplies,WH03,Bangalore,63,143,120,0,2
2024-03-14,P008,Backpack,Accessories,WH01,Delhi,42,55,1800,0,2
2024-03-14,P008,Backpack,Accessories,WH02,Mumbai,39,92,1800,0,3
2024-03-14,P008,Backpack,Accessories,WH03,Bangalore,36,86,1800,0,5
2024-03-15,P001,Laptop,Electronics,WH01,Delhi,21,41,55000,0,6
2024-03-15,P001,Laptop,Electronics,WH02,Mumbai,24,42,55000,0,2
2024-03-15,P001,Laptop,Electronics,WH03,Bangalore,21,43,55000,0,5
2024-03-15,P002,Smartphone,Electronics,WH01,Delhi,34,79,30000,0,2
2024-03-15,P002,Smartphone,Electronics,WH02,Mumbai,36,50,30000,1,7
2024-03-15,P002,Smartphone,Electronics,WH03,Bangalore,30,70,30000,0,5
2024-03-15,P003,Headphones,Electronics,WH01,Delhi,59,131,2500,0,2
2024-03-15,P003,Headphones,Electronics,WH02,Mumbai,55,105,2500,0,2
2024-03-15,P003,Headphones,Electronics,WH03,Bangalore,64,106,2500,1,6
2024-03-15,P004,Office Chair,Furniture,WH01,Delhi,18,27,8500,0,6
2024-03-15,P004,Office Chair,Furniture,WH02,Mumbai,18,25,8500,1,7
2024-03-15,P004,Office Chair,Furniture,WH03,Bangalore,17,30,8500,1,3
2024-03-15,P005,Desk,Furniture,WH01,Delhi,21,28,12000,1,4
2024-03-15,P005,Desk,Furniture,WH02,Mumbai,11,19,12000,0,4
2024-03-15,P005,Desk,Furniture,WH03,Bangalore,14,18,12000,0,5
2024-03-15,P006,Printer,Office Supplies,WH01,Delhi,14,22,15000,0,2
2024-03-15,P006,Printer,Office Supplies,WH02,Mumbai,17,32,15000,0,6
2024-03-15,P006,Printer,Office Supplies,WH03,Bangalore,16,38,15000,0,4
2024-03-15,P007,Notebook,Office Supplies,WH01,Delhi,95,217,120,0,4
2024-03-15,P007,Notebook,Office Supplies,WH02,Mumbai,104,211,120,0,6
2024-03-15,P007,Notebook,Office Supplies,WH03,Bangalore,90,117,120,0,4
2024-03-15,P008,Backpack,Accessories,WH01,Delhi,50,82,1800,0,5
2024-03-15,P008,Backpack,Accessories,WH02,Mumbai,46,110,1800,0,7
2024-03-15,P008,Backpack,Accessories,WH03,Bangalore,38,74,1800,0,5
2024-03-16,P001,Laptop,Electronics,WH01,Delhi,20,26,55000,0,3
2024-03-16,P001,Laptop,Electronics,WH02,Mumbai,31,55,55000,1,5
2024-03-16,P001,Laptop,Electronics,WH03,Bangalore,17,31,55000,0,6
2024-03-16,P002,Smartphone,Electronics,WH01,Delhi,32,77,30000,0,2
2024-03-16,P002,Smartphone,Electronics,WH02,Mumbai,30,48,30000,0,2
2024-03-16,P002,Smartphone,Electronics,WH03,Bangalore,27,50,30000,0,3
2024-03-16,P003,Headphones,Electronics,WH01,Delhi,61,112,2500,0,4
2024-03-16,P003,Headphones,Electronics,WH02,Mumbai,42,67,2500,0,3
2024-03-16,P003,Headphones,Electronics,WH03,Bangalore,39,80,2500,0,6
2024-03-16,P004,Office Chair,Furniture,WH01,Delhi,12,18,8500,0,2
2024-03-16,P004,Office Chair,Furniture,WH02,Mumbai,13,29,8500,0,6
2024-03-16,P004,Office Chair,Furniture,WH03,Bangalore,16,33,8500,0,6
2024-03-16,P005,Desk,Furniture,WH01,Delhi,11,15,12000,0,5
2024-03-16,P005,Desk,Furniture,WH02,Mumbai,14,31,12000,0,2
2024-03-16,P005,Desk,Furniture,WH03,Bangalore,13,30,12000,0,3
2024-03-16,P006,Printer,Office Supplies,WH01,Delhi,14,23,15000,0,7
2024-03-16,P006,Printer,Office Supplies,WH02,Mumbai,14,19,15000,0,3
2024-03-16,P006,Printer,Office Supplies,WH03,Bangalore,17,33,15000,0,6
2024-03-16,P007,Notebook,Office Supplies,WH01,Delhi,86,154,120,0,6
2024-03-16,P007,Notebook,Office Supplies,WH02,Mumbai,80,191,120,0,5
2024-03-16,P007,Notebook,Office Supplies,WH03,Bangalore,77,146,120,0,7
2024-03-16,P008,Backpack,Accessories,WH01,Delhi,46,82,1800,1,7
2024-03-16,P008,Backpack,Accessories,WH02,Mumbai,36,54,1800,0,3
2024-03-16,P008,Backpack,Accessories,WH03,Bangalore,31,57,1800,0,7
2024-03-17,P001,Laptop,Electronics,WH01,Delhi,21,39,55000,0,5
2024-03-17,P001,Laptop,Electronics,WH02,Mumbai,21,43,55000,0,7
2024-03-17,P001,Laptop,Electronics,WH03,Bangalore,17,35,55000,0,5
2024-03-17,P002,Smartphone,Electronics,WH01,Delhi,36,85,30000,1,7
2024-03-17,P002,Smartphone,Electronics,WH02,Mumbai,33,54,30000,0,5
2024-03-17,P002,Smartphone,Electronics,WH03,Bangalore,25,45,30000,0,5
2024-03-17,P003,Headphones,Electronics,WH01,Delhi,61,125,2500,0,4
2024-03-17,P003,Headphones,Electronics,WH02,Mumbai,40,65,2500,0,6
2024-03-17,P003,Headphones,Electronics,WH03,Bangalore,43,95,2500,0,4
2024-03-17,P004,Office Chair,Furniture,WH01,Delhi,17,42,8500,0,7
2024-03-17,P004,Office Chair,Furniture,WH02,Mumbai,15,24,8500,0,5
2024-03-17,P004,Office Chair,Furniture,WH03,Bangalore,11,18,8500,0,5
2024-03-17,P005,Desk,Furniture,WH01,Delhi,13,23,12000,0,2
2024-03-17,P005,Desk,Furniture,WH02,Mumbai,14,34,12000,0,4
2024-03-17,P005,Desk,Furniture,WH03,Bangalore,10,23,12000,0,5
2024-03-17,P006,Printer,Office Supplies,WH01,Delhi,18,40,15000,0,7
2024-03-17,P006,Printer,Office Supplies,WH02,Mumbai,18,35,15000,1,7
2024-03-17,P006,Printer,Office Supplies,WH03,Bangalore,19,31,15000,1,6
2024-03-17,P007,Notebook,Office Supplies,WH01,Delhi,65,146,120,0,3
2024-03-17,P007,Notebook,Office Supplies,WH02,Mumbai,65,105,120,0,7
2024-03-17,P007,Notebook,Office Supplies,WH03,Bangalore,85,183,120,0,5
2024-03-17,P008,Backpack,Accessories,WH01,Delhi,47,92,1800,0,7
2024-03-17,P008,Backpack,Accessories,WH02,Mumbai,39,63,1800,0,6
2024-03-17,P008,Backpack,Accessories,WH03,Bangalore,43,62,1800,1,7
2024-03-18,P001,Laptop,Electronics,WH01,Delhi,20,44,55000,0,3
2024-03-18,P001,Laptop,Electronics,WH02,Mumbai,21,36,55000,0,5
2024-03-18,P001,Laptop,Electronics,WH03,Bangalore,18,40,55000,0,3
2024-03-18,P002,Smartphone,Electronics,WH01,Delhi,36,86,30000,0,5
2024-03-18,P002,Smartphone,Electronics,WH02,Mumbai,36,54,30000,0,5
2024-03-18,P002,Smartphone,Electronics,WH03,Bangalore,40,96,30000,1,3
2024-03-18,P003,Headphones,Electronics,WH01,Delhi,57,91,2500,1,3
2024-03-18,P003,Headphones,Electronics,WH02,Mumbai,62,114,2500,0,4
2024-03-18,P003,Headphones,Electronics,WH03,Bangalore,47,80,2500,0,7
2024-03-18,P004,Office Chair,Furniture,WH01,Delhi,20,27,8500,0,5
2024-03-18,P004,Office Chair,Furniture,WH02,Mumbai,14,34,8500,0,3
2024-03-18,P004,Office Chair,Furniture,WH03,Bangalore,13,17,8500,0,3
2024-03-18,P005,Desk,Furniture,WH01,Delhi,17,38,12000,1,2
2024-03-18,P005,Desk,Furniture,WH02,Mumbai,13,18,12000,0,4
2024-03-18,P005,Desk,Furniture,WH03,Bangalore,19,44,12000,1,2
2024-03-18,P006,Printer,Office Supplies,WH01,Delhi,25,58,15000,1,6
2024-03-18,P006,Printer,Office Supplies,WH02,Mumbai,21,43,15000,1,3
2024-03-18,P006,Printer,Office Supplies,WH03,Bangalore,22,33,15000,1,5
2024-03-18,P007,Notebook,Office Supplies,WH01,Delhi,75,131,120,0,2
2024-03-18,P007,Notebook,Office Supplies,WH02,Mumbai,96,230,120,0,4
2024-03-18,P007,Notebook,Office Supplies,WH03,Bangalore,58,86,120,0,3
2024-03-18,P008,Backpack,Accessories,WH01,Delhi,40,67,1800,0,5
2024-03-18,P008,Backpack,Accessories,WH02,Mumbai,37,90,1800,0,7
2024-03-18,P008,Backpack,Accessories,WH03,Bangalore,48,97,1800,0,5
2024-03-19,P001,Laptop,Electronics,WH01,Delhi,24,37,55000,0,7
2024-03-19,P001,Laptop,Electronics,WH02,Mumbai,19,37,55000,0,4
2024-03-19,P001,Laptop,Electronics,WH03,Bangalore,18,28,55000,1,5
2024-03-19,P002,Smartphone,Electronics,WH01,Delhi,35,73,30000,0,4
2024-03-19,P002,Smartphone,Electronics,WH02,Mumbai,48,91,30000,1,6
2024-03-19,P002,Smartphone,Electronics,WH03,Bangalore,28,41,30000,0,7
2024-03-19,P003,Headphones,Electronics,WH01,Delhi,57,97,2500,0,2
2024-03-19,P003,Headphones,Electronics,WH02,Mumbai,53,79,2500,0,6
2024-03-19,P003,Headphones,Electronics,WH03,Bangalore,52,96,2500,0,5
2024-03-19,P004,Office Chair,Furniture,WH01,Delhi,18,28,8500,0,7
2024-03-19,P004,Office Chair,Furniture,WH02,Mumbai,16,23,8500,0,4
2024-03-19,P004,Office Chair,Furniture,WH03,Bangalore,18,37,8500,0,4
2024-03-19,P005,Desk,Furniture,WH01,Delhi,13,19,12000,0,7
2024-03-19,P005,Desk,Furniture,WH02,Mumbai,12,24,12000,0,2
2024-03-19,P005,Desk,Furniture,WH03,Bangalore,16,37,12000,0,3
2024-03-19,P006,Printer,Office Supplies,WH01,Delhi,19,32,15000,0,2
2024-03-19,P006,Printer,Office Supplies,WH02,Mumbai,23,50,15000,1,6
2024-03-19,P006,Printer,Office Supplies,WH03,Bangalore,17,34,15000,0,7
2024-03-19,P007,Notebook,Office Supplies,WH01,Delhi,94,150,120,0,3
2024-03-19,P007,Notebook,Office Supplies,WH02,Mumbai,94,139,120,0,7
2024-03-19,P007,Notebook,Office Supplies,WH03,Bangalore,70,147,120,0,3
2024-03-19,P008,Backpack,Accessories,WH01,Delhi,39,54,1800,0,3
2024-03-19,P008,Backpack,Accessories,WH02,Mumbai,42,70,1800,0,5
2024-03-19,P008,Backpack,Accessories,WH03,Bangalore,28,47,1800,0,6
2024-03-20,P001,Laptop,Electronics,WH01,Delhi,23,42,55000,0,5
2024-03-20,P001,Laptop,Electronics,WH02,Mumbai,19,34,55000,0,4
2024-03-20,P001,Laptop,Electronics,WH03,Bangalore,24,33,55000,0,3
2024-03-20,P002,Smartphone,Electronics,WH01,Delhi,35,58,30000,0,4
2024-03-20,P002,Smartphone,Electronics,WH02,Mumbai,37,86,30000,0,4
2024-03-20,P002,Smartphone,Electronics,WH03,Bangalore,30,47,30000,0,2
2024-03-20,P003,Headphones,Electronics,WH01,Delhi,55,101,2500,0,3
2024-03-20,P003,Headphones,Electronics,WH02,Mumbai,53,91,2500,0,4
2024-03-20,P003,Headphones,Electronics,WH03,Bangalore,57,131,2500,1,6
2024-03-20,P004,Office Chair,Furniture,WH01,Delhi,23,43,8500,1,7
2024-03-20,P004,Office Chair,Furniture,WH02,Mumbai,13,20,8500,0,4
2024-03-20,P004,Office Chair,Furniture,WH03,Bangalore,23,53,8500,1,2
2024-03-20,P005,Desk,Furniture,WH01,Delhi,15,26,12000,1,2
2024-03-20,P005,Desk,Furniture,WH02,Mumbai,14,32,12000,1,2
2024-03-20,P005,Desk,Furniture,WH03,Bangalore,11,15,12000,0,7
2024-03-20,P006,Printer,Office Supplies,WH01,Delhi,17,40,15000,0,3
2024-03-20,P006,Printer,Office Supplies,WH02,Mumbai,19,27,15000,0,6
2024-03-20,P006,Printer,Office Supplies,WH03,Bangalore,17,36,15000,0,2
2024-03-20,P007,Notebook,Office Supplies,WH01,Delhi,81,132,120,0,6
2024-03-20,P007,Notebook,Office Supplies,WH02,Mumbai,92,213,120,0,5
2024-03-20,P007,Notebook,Office Supplies,WH03,Bangalore,105,259,120,1,2
2024-03-20,P008,Backpack,Accessories,WH01,Delhi,29,57,1800,0,3
2024-03-20,P008,Backpack,Accessories,WH02,Mumbai,43,85,1800,0,5
2024-03-20,P008,Backpack,Accessories,WH03,Bangalore,37,70,1800,0,3
2024-03-21,P001,Laptop,Electronics,WH01,Delhi,20,32,55000,0,3
2024-03-21,P001,Laptop,Electronics,WH02,Mumbai,23,39,55000,0,3
2024-03-21,P001,Laptop,Electronics,WH03,Bangalore,24,41,55000,0,4
2024-03-21,P002,Smartphone,Electronics,WH01,Delhi,36,59,30000,0,2
2024-03-21,P002,Smartphone,Electronics,WH02,Mumbai,31,45,30000,0,7
2024-03-21,P002,Smartphone,Electronics,WH03,Bangalore,30,69,30000,0,6
2024-03-21,P003,Headphones,Electronics,WH01,Delhi,47,83,2500,0,2
2024-03-21,P003,Headphones,Electronics,WH02,Mumbai,52,116,2500,1,5
2024-03-21,P003,Headphones,Electronics,WH03,Bangalore,56,129,2500,1,4
2024-03-21,P004,Office Chair,Furniture,WH01,Delhi,19,38,8500,0,5
2024-03-21,P004,Office Chair,Furniture,WH02,Mumbai,16,34,8500,1,4
2024-03-21,P004,Office Chair,Furniture,WH03,Bangalore,16,31,8500,0,3
2024-03-21,P005,Desk,Furniture,WH01,Delhi,18,31,12000,1,6
2024-03-21,P005,Desk,Furniture,WH02,Mumbai,17,41,12000,1,2
2024-03-21,P005,Desk,Furniture,WH03,Bangalore,16,31,12000,1,7
2024-03-21,P006,Printer,Office Supplies,WH01,Delhi,19,31,15000,0,7
2024-03-21,P006,Printer,Office Supplies,WH02,Mumbai,18,37,15000,0,2
2024-03-21,P006,Printer,Office Supplies,WH03,Bangalore,19,34,15000,0,2
2024-03-21,P007,Notebook,Office Supplies,WH01,Delhi,90,158,120,0,3
2024-03-21,P007,Notebook,Office Supplies,WH02,Mumbai,133,270,120,1,5
2024-03-21,P007,Notebook,Office Supplies,WH03,Bangalore,87,207,120,0,3
2024-03-21,P008,Backpack,Accessories,WH01,Delhi,58,132,1800,1,4
2024-03-21,P008,Backpack,Accessories,WH02,Mumbai,36,54,1800,0,3
2024-03-21,P008,Backpack,Accessories,WH03,Bangalore,43,103,1800,0,3
2024-03-22,P001,Laptop,Electronics,WH01,Delhi,29,68,55000,1,2
2024-03-22,P001,Laptop,Electronics,WH02,Mumbai,22,37,55000,0,2
2024-03-22,P001,Laptop,Electronics,WH03,Bangalore,23,48,55000,1,5
2024-03-22,P002,Smartphone,Electronics,WH01,Delhi,34,84,30000,0,2
2024-03-22,P002,Smartphone,Electronics,WH02,Mumbai,30,65,30000,0,2
2024-03-22,P002,Smartphone,Electronics,WH03,Bangalore,32,67,30000,0,5
2024-03-22,P003,Headphones,Electronics,WH01,Delhi,49,98,2500,0,6
2024-03-22,P003,Headphones,Electronics,WH02,Mumbai,51,86,2500,0,4
2024-03-22,P003,Headphones,Electronics,WH03,Bangalore,69,170,2500,1,2
2024-03-22,P004,Office Chair,Furniture,WH01,Delhi,17,27,8500,0,6
2024-03-22,P004,Office Chair,Furniture,WH02,Mumbai,15,28,8500,0,5
2024-03-22,P004,Office Chair,Furniture,WH03,Bangalore,16,22,8500,0,6
2024-03-22,P005,Desk,Furniture,WH01,Delhi,21,48,12000,1,5
2024-03-22,P005,Desk,Furniture,WH02,Mumbai,14,29,12000,0,6
2024-03-22,P005,Desk,Furniture,WH03,Bangalore,14,32,12000,0,6
2024-03-22,P006,Printer,Office Supplies,WH01,Delhi,21,36,15000,0,2
2024-03-22,P006,Printer,Office Supplies,WH02,Mumbai,20,36,15000,0,6
2024-03-22,P006,Printer,Office Supplies,WH03,Bangalore,19,37,15000,0,7
2024-03-22,P007,Notebook,Office Supplies,WH01,Delhi,114,276,120,1,2
2024-03-22,P007,Notebook,Office Supplies,WH02,Mumbai,113,157,120,1,4
2024-03-22,P007,Notebook,Office Supplies,WH03,Bangalore,97,212,120,0,7
2024-03-22,P008,Backpack,Accessories,WH01,Delhi,53,116,1800,0,2
2024-03-22,P008,Backpack,Accessories,WH02,Mumbai,43,94,1800,0,4
2024-03-22,P008,Backpack,Accessories,WH03,Bangalore,58,116,1800,1,2
2024-03-23,P001,Laptop,Electronics,WH01,Delhi,24,41,55000,0,5
2024-03-23,P001,Laptop,Electronics,WH02,Mumbai,17,24,55000,0,7
2024-03-23,P001,Laptop,Electronics,WH03,Bangalore,17,23,55000,0,7
2024-03-23,P002,Smartphone,Electronics,WH01,Delhi,30,58,30000,0,2
2024-03-23,P002,Smartphone,Electronics,WH02,Mumbai,25,46,30000,0,6
2024-03-23,P002,Smartphone,Electronics,WH03,Bangalore,25,53,30000,0,3
2024-03-23,P003,Headphones,Electronics,WH01,Delhi,49,118,2500,0,7
2024-03-23,P003,Headphones,Electronics,WH02,Mumbai,49,118,2500,0,7
2024-03-23,P003,Headphones,Electronics,WH03,Bangalore,48,94,2500,0,7
2024-03-23,P004,Office Chair,Furniture,WH01,Delhi,15,20,8500,0,3
2024-03-23,P004,Office Chair,Furniture,WH02,Mumbai,15,29,8500,0,4
2024-03-23,P004,Office Chair,Furniture,WH03,Bangalore,16,22,8500,0,5
2024-03-23,P005,Desk,Furniture,WH01,Delhi,12,22,12000,0,2
2024-03-23,P005,Desk,Furniture,WH02,Mumbai,14,19,12000,0,6
2024-03-23,P005,Desk,Furniture,WH03,Bangalore,11,23,12000,0,2
2024-03-23,P006,Printer,Office Supplies,WH01,Delhi,23,44,15000,1,3
2024-03-23,P006,Printer,Office Supplies,WH02,Mumbai,18,43,15000,0,5
2024-03-23,P006,Printer,Office Supplies,WH03,Bangalore,15,21,15000,0,6
2024-03-23,P007,Notebook,Office Supplies,WH01,Delhi,91,187,120,0,7
2024-03-23,P007,Notebook,Office Supplies,WH02,Mumbai,90,128,120,0,7
2024-03-23,P007,Notebook,Office Supplies,WH03,Bangalore,70,169,120,0,4
2024-03-23,P008,Backpack,Accessories,WH01,Delhi,42,72,1800,0,7
2024-03-23,P008,Backpack,Accessories,WH02,Mumbai,30,40,1800,1,2
2024-03-23,P008,Backpack,Accessories,WH03,Bangalore,39,64,1800,0,7
2024-03-24,P001,Laptop,Electronics,WH01,Delhi,20,42,55000,0,4
2024-03-24,P001,Laptop,Electronics,WH02,Mumbai,21,33,55000,0,5
2024-03-24,P001,Laptop,Electronics,WH03,Bangalore,16,26,55000,0,6
2024-03-24,P002,Smartphone,Electronics,WH01,Delhi,41,69,30000,1,5
2024-03-24,P002,Smartphone,Electronics,WH02,Mumbai,33,52,30000,0,2
2024-03-24,P002,Smartphone,Electronics,WH03,Bangalore,28,53,30000,0,2
2024-03-24,P003,Headphones,Electronics,WH01,Delhi,39,95,2500,0,6
2024-03-24,P003,Headphones,Electronics,WH02,Mumbai,47,97,2500,0,3
2024-03-24,P003,Headphones,Electronics,WH03,Bangalore,53,98,2500,0,7
2024-03-24,P004,Office Chair,Furniture,WH01,Delhi,18,27,8500,1,5
2024-03-24,P004,Office Chair,Furniture,WH02,Mumbai,12,28,8500,0,2
2024-03-24,P004,Office Chair,Furniture,WH03,Bangalore,13,31,8500,0,2
2024-03-24,P005,Desk,Furniture,WH01,Delhi,11,24,12000,0,4
2024-03-24,P005,Desk,Furniture,WH02,Mumbai,12,27,12000,0,4
2024-03-24,P005,Desk,Furniture,WH03,Bangalore,15,24,12000,1,5
2024-03-24,P006,Printer,Office Supplies,WH01,Delhi,16,30,15000,0,3
2024-03-24,P006,Printer,Office Supplies,WH02,Mumbai,20,47,15000,0,3
2024-03-24,P006,Printer,Office Supplies,WH03,Bangalore,14,18,15000,0,5
2024-03-24,P007,Notebook,Office Supplies,WH01,Delhi,71,129,120,0,5
2024-03-24,P007,Notebook,Office Supplies,WH02,Mumbai,74,97,120,0,4
2024-03-24,P007,Notebook,Office Supplies,WH03,Bangalore,83,195,120,0,6
2024-03-24,P008,Backpack,Accessories,WH01,Delhi,31,55,1800,0,5
2024-03-24,P008,Backpack,Accessories,WH02,Mumbai,43,61,1800,0,5
2024-03-24,P008,Backpack,Accessories,WH03,Bangalore,32,61,1800,0,4
2024-03-25,P001,Laptop,Electronics,WH01,Delhi,18,32,55000,0,2
2024-03-25,P001,Laptop,Electronics,WH02,Mumbai,18,41,55000,0,5
2024-03-25,P001,Laptop,Electronics,WH03,Bangalore,22,55,55000,0,5
2024-03-25,P002,Smartphone,Electronics,WH01,Delhi,34,80,30000,0,3
2024-03-25,P002,Smartphone,Electronics,WH02,Mumbai,35,66,30000,0,2
2024-03-25,P002,Smartphone,Electronics,WH03,Bangalore,42,61,30000,1,2
2024-03-25,P003,Headphones,Electronics,WH01,Delhi,62,113,2500,0,2
2024-03-25,P003,Headphones,Electronics,WH02,Mumbai,57,127,2500,0,3
2024-03-25,P003,Headphones,Electronics,WH03,Bangalore,48,100,2500,0,5
2024-03-25,P004,Office Chair,Furniture,WH01,Delhi,19,26,8500,1,4
2024-03-25,P004,Office Chair,Furniture,WH02,Mumbai,15,31,8500,0,2
2024-03-25,P004,Office Chair,Furniture,WH03,Bangalore,16,35,8500,0,6
2024-03-25,P005,Desk,Furniture,WH01,Delhi,18,26,12000,1,6
2024-03-25,P005,Desk,Furniture,WH02,Mumbai,13,23,12000,0,3
2024-03-25,P005,Desk,Furniture,WH03,Bangalore,12,29,12000,0,6
2024-03-25,P006,Printer,Office Supplies,WH01,Delhi,19,41,15000,0,4
2024-03-25,P006,Printer,Office Supplies,WH02,Mumbai,17,40,15000,0,3
2024-03-25,P006,Printer,Office Supplies,WH03,Bangalore,22,55,15000,1,4
2024-03-25,P007,Notebook,Office Supplies,WH01,Delhi,87,127,120,0,5
2024-03-25,P007,Notebook,Office Supplies,WH02,Mumbai,118,172,120,1,6
2024-03-25,P007,Notebook,Office Supplies,WH03,Bangalore,89,141,120,0,7
2024-03-25,P008,Backpack,Accessories,WH01,Delhi,43,64,1800,0,4
2024-03-25,P008,Backpack,Accessories,WH02,Mumbai,39,70,1800,0,2
2024-03-25,P008,Backpack,Accessories,WH03,Bangalore,42,90,1800,0,6
